equation_id,frames,coverage,invalid_lengths,resync_distance,tail,score,survives_train,confidence,reason
eq00782,291,1.0,23,23,3,98.804,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00787,291,1.0,23,23,3,98.804,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01028,293,1.0,23,23,3,98.804,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01064,293,1.0,23,23,3,98.804,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01460,290,1.0,23,23,2,98.804,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01466,291,1.0,23,23,3,98.804,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01470,291,1.0,23,23,3,98.804,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01496,290,1.0,23,23,2,98.804,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01502,291,1.0,23,23,3,98.804,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01506,291,1.0,23,23,3,98.804,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01748,293,1.0,23,23,3,98.804,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01784,293,1.0,23,23,3,98.804,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq02456,561,1.0,23,23,1,98.804,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq02459,561,1.0,23,23,1,98.804,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq02474,291,1.0,23,23,3,98.804,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq02477,291,1.0,23,23,3,98.804,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq02492,561,1.0,23,23,1,98.804,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq02495,561,1.0,23,23,1,98.804,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00008,566,0.9999,23,23,5,98.798,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00016,566,0.9999,23,23,5,98.798,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00025,284,0.9999,23,23,4,98.798,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00033,284,0.9999,23,23,4,98.798,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00044,566,0.9999,23,23,5,98.798,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00052,566,0.9999,23,23,5,98.798,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00061,284,0.9999,23,23,4,98.798,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00069,284,0.9999,23,23,4,98.798,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00665,564,0.9999,23,23,4,98.798,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00667,285,0.9999,23,23,5,98.798,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00701,564,0.9999,23,23,4,98.798,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00703,285,0.9999,23,23,5,98.798,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01384,574,0.9999,23,23,5,98.798,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01392,305,0.9999,23,23,8,98.798,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01397,305,0.9999,23,23,8,98.798,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01420,574,0.9999,23,23,5,98.798,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01428,305,0.9999,23,23,8,98.798,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01433,305,0.9999,23,23,8,98.798,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq02391,587,0.9999,23,23,6,98.798,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq02427,587,0.9999,23,23,6,98.798,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01458,552,0.9997,23,23,26,98.786,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01494,552,0.9997,23,23,26,98.786,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00092,290,1.0,24,24,2,98.752,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00128,290,1.0,24,24,2,98.752,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00252,284,1.0,24,24,1,98.752,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00288,284,1.0,24,24,1,98.752,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00314,291,1.0,24,24,3,98.752,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00320,291,1.0,24,24,3,98.752,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00350,291,1.0,24,24,3,98.752,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00356,291,1.0,24,24,3,98.752,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00524,293,1.0,24,24,3,98.752,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00539,284,1.0,24,24,1,98.752,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00560,293,1.0,24,24,3,98.752,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00575,284,1.0,24,24,1,98.752,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01042,284,1.0,24,24,1,98.752,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01078,284,1.0,24,24,1,98.752,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01761,284,1.0,24,24,1,98.752,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01797,284,1.0,24,24,1,98.752,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00006,602,0.9999,24,24,7,98.746,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00014,602,0.9999,24,24,7,98.746,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00042,602,0.9999,24,24,7,98.746,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00050,602,0.9999,24,24,7,98.746,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00078,601,0.9999,24,24,7,98.746,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00085,601,0.9999,24,24,7,98.746,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00114,601,0.9999,24,24,7,98.746,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00121,601,0.9999,24,24,7,98.746,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq02042,293,0.9999,24,24,5,98.746,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq02046,293,0.9999,24,24,5,98.746,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq02078,293,0.9999,24,24,5,98.746,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq02082,293,0.9999,24,24,5,98.746,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00098,291,1.0,25,25,3,98.7,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00105,291,1.0,25,25,3,98.7,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00134,291,1.0,25,25,3,98.7,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00141,291,1.0,25,25,3,98.7,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00236,293,1.0,25,25,3,98.7,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00272,293,1.0,25,25,3,98.7,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00222,596,0.9999,25,25,8,98.694,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00229,596,0.9999,25,25,8,98.694,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00258,596,0.9999,25,25,8,98.694,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00265,596,0.9999,25,25,8,98.694,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01250,293,0.9999,25,25,5,98.694,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01255,293,0.9999,25,25,5,98.694,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01286,293,0.9999,25,25,5,98.694,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01291,293,0.9999,25,25,5,98.694,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq02036,288,0.9999,25,25,4,98.694,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq02072,288,0.9999,25,25,4,98.694,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq02396,290,0.9999,25,25,6,98.694,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq02432,290,0.9999,25,25,6,98.694,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00026,291,1.0,26,26,3,98.648,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00034,291,1.0,26,26,3,98.648,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00062,291,1.0,26,26,3,98.648,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00070,291,1.0,26,26,3,98.648,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00538,315,1.0,26,26,2,98.648,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00574,315,1.0,26,26,2,98.648,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01041,315,1.0,26,26,2,98.648,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01077,315,1.0,26,26,2,98.648,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01760,315,1.0,26,26,2,98.648,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01796,315,1.0,26,26,2,98.648,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00295,586,0.9999,26,26,6,98.642,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00301,586,0.9999,26,26,6,98.642,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00331,586,0.9999,26,26,6,98.642,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00337,586,0.9999,26,26,6,98.642,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00668,305,0.9999,26,26,4,98.642,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00674,293,0.9999,26,26,5,98.642,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00680,293,0.9999,26,26,5,98.642,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00704,305,0.9999,26,26,4,98.642,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00710,293,0.9999,26,26,5,98.642,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00716,293,0.9999,26,26,5,98.642,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00743,314,0.9999,26,26,6,98.642,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00748,314,0.9999,26,26,6,98.642,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00779,314,0.9999,26,26,6,98.642,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00784,314,0.9999,26,26,6,98.642,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01031,295,0.9999,26,26,7,98.642,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01036,295,0.9999,26,26,7,98.642,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01067,295,0.9999,26,26,7,98.642,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01072,295,0.9999,26,26,7,98.642,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01244,288,0.9999,26,26,4,98.642,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01280,288,0.9999,26,26,4,98.642,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq02264,307,0.9999,26,26,4,98.642,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq02300,307,0.9999,26,26,4,98.642,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00251,315,1.0,27,27,2,98.596,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00287,315,1.0,27,27,2,98.596,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00294,610,0.9999,27,27,7,98.59,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00300,610,0.9999,27,27,7,98.59,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00311,314,0.9999,27,27,6,98.59,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00317,314,0.9999,27,27,6,98.59,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00330,610,0.9999,27,27,7,98.59,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00336,610,0.9999,27,27,7,98.59,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00347,314,0.9999,27,27,6,98.59,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00353,314,0.9999,27,27,6,98.59,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00511,571,0.9999,27,27,7,98.59,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00517,571,0.9999,27,27,7,98.59,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00527,295,0.9999,27,27,7,98.59,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00533,295,0.9999,27,27,7,98.59,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00547,571,0.9999,27,27,7,98.59,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00553,571,0.9999,27,27,7,98.59,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00563,295,0.9999,27,27,7,98.59,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00569,295,0.9999,27,27,7,98.59,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01401,307,0.9999,27,27,4,98.59,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01437,307,0.9999,27,27,4,98.59,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00726,606,1.0,28,28,3,98.544,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00731,606,1.0,28,28,3,98.544,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00762,606,1.0,28,28,3,98.544,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00767,606,1.0,28,28,3,98.544,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01390,288,1.0,28,28,3,98.544,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01426,288,1.0,28,28,3,98.544,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01447,566,1.0,28,28,2,98.544,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01451,566,1.0,28,28,2,98.544,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01483,566,1.0,28,28,2,98.544,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01487,566,1.0,28,28,2,98.544,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01735,551,1.0,28,28,3,98.544,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01739,551,1.0,28,28,3,98.544,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01771,551,1.0,28,28,3,98.544,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01775,551,1.0,28,28,3,98.544,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq02254,288,1.0,28,28,3,98.544,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq02290,288,1.0,28,28,3,98.544,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00510,605,0.9999,28,28,8,98.538,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00516,605,0.9999,28,28,8,98.538,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00546,605,0.9999,28,28,8,98.538,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00552,605,0.9999,28,28,8,98.538,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00655,584,0.9999,28,28,8,98.538,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00661,584,0.9999,28,28,8,98.538,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00691,584,0.9999,28,28,8,98.538,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00697,584,0.9999,28,28,8,98.538,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01027,288,0.9999,28,28,4,98.538,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01063,288,0.9999,28,28,4,98.538,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01247,311,0.9999,28,28,8,98.538,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01252,311,0.9999,28,28,8,98.538,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01283,311,0.9999,28,28,8,98.538,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01288,311,0.9999,28,28,8,98.538,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01374,601,0.9999,28,28,6,98.538,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01379,601,0.9999,28,28,6,98.538,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01391,291,0.9999,28,28,9,98.538,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01396,291,0.9999,28,28,9,98.538,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01410,601,0.9999,28,28,6,98.538,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01415,601,0.9999,28,28,6,98.538,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01427,291,0.9999,28,28,9,98.538,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01432,291,0.9999,28,28,9,98.538,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq02023,564,0.9999,28,28,4,98.538,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq02027,564,0.9999,28,28,4,98.538,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq02059,564,0.9999,28,28,4,98.538,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq02063,564,0.9999,28,28,4,98.538,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq02402,287,0.9999,28,28,7,98.538,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq02406,287,0.9999,28,28,7,98.538,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq02438,287,0.9999,28,28,7,98.538,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq02442,287,0.9999,28,28,7,98.538,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01260,290,1.0,29,29,0,98.492,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01296,290,1.0,29,29,0,98.492,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq02051,290,1.0,29,29,0,98.492,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq02087,290,1.0,29,29,0,98.492,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq02479,301,1.0,29,29,1,98.492,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00003,603,0.9999,29,29,6,98.486,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00011,603,0.9999,29,29,6,98.486,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00039,603,0.9999,29,29,6,98.486,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00047,603,0.9999,29,29,6,98.486,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00079,595,0.9999,29,29,6,98.486,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00086,595,0.9999,29,29,6,98.486,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00115,595,0.9999,29,29,6,98.486,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00122,595,0.9999,29,29,6,98.486,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00523,288,0.9999,29,29,4,98.486,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00559,288,0.9999,29,29,4,98.486,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00654,602,0.9999,29,29,9,98.486,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00660,602,0.9999,29,29,9,98.486,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00671,311,0.9999,29,29,8,98.486,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00677,311,0.9999,29,29,8,98.486,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00690,602,0.9999,29,29,9,98.486,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00696,602,0.9999,29,29,9,98.486,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00707,311,0.9999,29,29,8,98.486,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00713,311,0.9999,29,29,8,98.486,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01014,601,0.9999,29,29,4,98.486,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01019,601,0.9999,29,29,4,98.486,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01050,601,0.9999,29,29,4,98.486,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01055,601,0.9999,29,29,4,98.486,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq02239,555,0.9999,29,29,5,98.486,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq02243,555,0.9999,29,29,5,98.486,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq02275,555,0.9999,29,29,5,98.486,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq02279,555,0.9999,29,29,5,98.486,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq02377,606,1.0,30,30,0,98.44,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq02413,606,1.0,30,30,0,98.44,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq02468,311,1.0,30,30,2,98.44,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00007,595,0.9999,30,30,6,98.434,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00015,595,0.9999,30,30,6,98.434,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00043,595,0.9999,30,30,6,98.434,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00051,595,0.9999,30,30,6,98.434,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00223,580,0.9999,30,30,7,98.434,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00230,580,0.9999,30,30,7,98.434,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00259,580,0.9999,30,30,7,98.434,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00266,580,0.9999,30,30,7,98.434,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00727,566,0.9999,30,30,6,98.434,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00732,566,0.9999,30,30,6,98.434,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00763,566,0.9999,30,30,6,98.434,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00768,566,0.9999,30,30,6,98.434,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01230,598,0.9999,30,30,5,98.434,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01235,598,0.9999,30,30,5,98.434,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01266,598,0.9999,30,30,5,98.434,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01271,598,0.9999,30,30,5,98.434,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq02383,562,0.9999,30,30,6,98.434,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq02387,562,0.9999,30,30,6,98.434,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq02419,562,0.9999,30,30,6,98.434,true,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
